"job_id","company_id","title","location","applies","original_listed_time","remote_allowed","views","application_type","expiry","closed_time","formatted_experience_level","listed_time","sponsored","scraped","salary","duration_days","district","region"
3755113421,98305694,"Social Media Marketing Specialist","Washington, DC",117,2023-10-31 22:06:40,FALSE,466,"ComplexOnsiteApply",2024-04-28 21:33:20,2030-01-01 00:00:01,"Entry level",2023-10-31 22:06:40,TRUE,1699136674,52500,179.976851851852,"Philadelphia","Northeast"
3755112389,5265343,"Production Manager","Wellsville, NY",8,2023-10-31 19:20:00,FALSE,67,"ComplexOnsiteApply",2023-11-30 18:46:40,2030-01-01 00:00:01,"Associate",2023-10-31 19:20:00,TRUE,1699090973,55341,29.9768518518519,"New York","Northeast"
3755111365,6649841,"Electrical - Assistant Project Manager (APM)","Fairfield, CA",26,2023-10-31 19:20:00,FALSE,180,"ComplexOnsiteApply",2024-04-28 18:46:40,2030-01-01 00:00:01,"Entry level",2023-10-31 19:20:00,TRUE,1699137500,85000,179.976851851852,"San Francisco","West"
3755111115,6402481,"Project Engineer","Fairfield, IA",6,2023-10-31 16:33:20,FALSE,37,"SimpleOnsiteApply",2023-12-30 18:13:20,2030-01-01 00:00:01,"Entry level",2023-10-31 16:33:20,TRUE,1699136524,72500,60.0694444444444,"Chicago","Midwest"
3755105891,66662,"Senior Network Engineer","West Des Moines, IA",9,2023-10-31 16:33:20,FALSE,65,"OffsiteApply",2023-12-30 18:13:20,2030-01-01 00:00:01,"Entry level",2023-11-01 17:33:20,TRUE,1699090670,117500,60.0694444444444,"Chicago","Midwest"
3755100559,28134770,"Customer Service Representative","Wayne County, NY",9,2023-10-31 16:33:20,FALSE,99,"ComplexOnsiteApply",2024-04-28 18:46:40,2030-01-01 00:00:01,"Entry level",2023-10-31 16:33:20,TRUE,1699085940,50000,180.092592592593,"New York","Northeast"
3754999502,28134770,"Sales Engineer","Broome County, NY",6,2023-10-31 16:33:20,FALSE,89,"ComplexOnsiteApply",2024-04-28 16:00:00,2030-01-01 00:00:01,"Entry level",2023-10-31 16:33:20,TRUE,1699133129,95000,179.976851851852,"New York","Northeast"
3754999423,77736687,"Senior Mechanical Engineer","Brooklyn, NY",115,2023-10-31 16:33:20,FALSE,467,"ComplexOnsiteApply",2024-04-28 18:46:40,2030-01-01 00:00:01,"Entry level",2023-10-31 19:20:00,TRUE,1699134636,1e+05,180.092592592593,"New York","Northeast"
3754998708,81694352,"Controller - Manufacturing Experience","Hialeah, FL",16,2023-10-31 16:33:20,FALSE,117,"ComplexOnsiteApply",2024-04-28 18:46:40,2030-01-01 00:00:01,"Entry level",2023-10-31 16:33:20,TRUE,1699082454,107500,180.092592592593,"Atlanta","South"
3754996516,28663263,"Marketing Coordinator ","Baldwin Park, CA",82,2023-10-31 16:33:20,FALSE,200,"ComplexOnsiteApply",2023-11-30 16:00:00,2030-01-01 00:00:01,"Associate",2023-10-31 16:33:20,TRUE,1699090069,66000,29.9768518518519,"San Francisco","West"
3754988557,349612,"Lead Superintendent Multifamily Construction","Tampa, FL",10,2023-10-31 16:33:20,FALSE,57,"OffsiteApply",2024-05-01 13:26:40,2030-01-01 00:00:01,"Mid-Senior level",2023-11-03 11:13:20,TRUE,1699090521,120000,182.87037037037,"Atlanta","South"
3754984439,3081288,"Sr. Social Media Manager + Marketing Coordinator","New York City Metropolitan Area",214,2023-10-31 16:33:20,FALSE,724,"ComplexOnsiteApply",2024-04-28 16:00:00,2030-01-01 00:00:01,"Entry level",2023-10-31 16:33:20,TRUE,1699084974,60000,179.976851851852,"New York","Northeast"
3754981162,2272345,"Healthcare Marketing Manager","Princeton, NJ",105,2023-10-31 16:33:20,FALSE,382,"ComplexOnsiteApply",2024-04-28 16:00:00,2030-01-01 00:00:01,"Entry level",2023-10-31 16:33:20,TRUE,1699085197,1e+05,179.976851851852,"New York","Northeast"
3754978551,8181,"Litigation Case Manager","New York, United States",7,2023-10-31 16:33:20,FALSE,72,"OffsiteApply",2023-11-30 16:00:00,2030-01-01 00:00:01,"Mid-Senior level",2023-10-31 16:33:20,TRUE,1699086796,117500,29.9768518518519,"New York","Northeast"
3754968149,606183,"Director of Quality","New York, NY",44,2023-10-31 16:33:20,FALSE,429,"OffsiteApply",2023-11-30 16:00:00,2030-01-01 00:00:01,"Director",2023-10-31 16:33:20,TRUE,1699090447,150000,29.9768518518519,"New York","Northeast"
3754962089,5312630,"Physical Therapist","Woodbridge, NJ",0,2023-10-31 16:33:20,FALSE,70,"ComplexOnsiteApply",2024-04-29 14:13:20,2030-01-01 00:00:01,"Entry level",2023-11-01 14:46:40,TRUE,1699084307,92500,180.902777777778,"New York","Northeast"
3754947058,2610794,"Pilot - Direct Entry Captain","Florida, United States",9,2023-10-31 16:33:20,FALSE,294,"ComplexOnsiteApply",2024-04-28 16:00:00,2030-01-01 00:00:01,"Entry level",2023-10-31 16:33:20,TRUE,1699082602,140000,179.976851851852,"Atlanta","South"
3754942250,92787,"Legislative Affairs Manager","Washington, DC",86,2023-10-31 16:33:20,FALSE,378,"ComplexOnsiteApply",2024-04-28 16:00:00,2030-01-01 00:00:01,"Entry level",2023-10-31 16:33:20,TRUE,1699091048,90000,179.976851851852,"Philadelphia","Northeast"
3754940630,306342,"DevOps Engineer","United States",431,2023-10-31 16:33:20,TRUE,1244,"OffsiteApply",2023-11-30 16:00:00,2030-01-01 00:00:01,"Entry level",2023-10-31 16:33:20,TRUE,1699139678,164000,29.9768518518519,"All","All"
3754939863,11254888,"Associate Attorney","New York, NY",16,2023-10-31 16:33:20,FALSE,212,"ComplexOnsiteApply",2024-04-28 16:00:00,2030-01-01 00:00:01,"Entry level",2023-10-31 16:33:20,TRUE,1699137201,77500,179.976851851852,"New York","Northeast"
3754939774,35447626,"Pre Litigation Attorney","Miami Lakes, FL",6,2023-10-31 16:33:20,FALSE,97,"ComplexOnsiteApply",2024-04-28 16:00:00,2030-01-01 00:00:01,"Entry level",2023-10-31 16:33:20,TRUE,1699083121,122500,179.976851851852,"Atlanta","South"
3754928129,40922579,"Project Manager National Facilities Maintenance","Troy, MI",58,2023-10-31 16:33:20,FALSE,200,"ComplexOnsiteApply",2024-04-28 16:00:00,2030-01-01 00:00:01,"Entry level",2023-10-31 16:33:20,TRUE,1699081641,110000,179.976851851852,"Chicago","Midwest"
3754926556,10802048,"Media Sales Executive","Columbia, MD",14,2023-10-31 16:33:20,FALSE,157,"ComplexOnsiteApply",2024-04-28 16:00:00,2030-01-01 00:00:01,"Entry level",2023-10-31 16:33:20,TRUE,1699080975,45000,179.976851851852,"Philadelphia","Northeast"
3754925170,11014556,"Litigation Associate","New York City Metropolitan Area",32,2023-10-31 13:46:40,FALSE,183,"ComplexOnsiteApply",2024-04-28 16:00:00,2030-01-01 00:00:01,"Entry level",2023-10-31 13:46:40,TRUE,1699084084,155000,180.092592592593,"New York","Northeast"
3754923365,27304,"Senior Relationship (Financial Aid) Manager","Washington DC-Baltimore Area",20,2023-10-31 13:46:40,FALSE,178,"ComplexOnsiteApply",2024-04-28 16:00:00,2030-01-01 00:00:01,"Entry level",2023-10-31 13:46:40,TRUE,1699072178,78250,180.092592592593,"Philadelphia","Northeast"
3754918008,133496,"IT Support Specialist","Nashville, TN",35,2023-10-31 13:46:40,FALSE,127,"ComplexOnsiteApply",2024-04-28 13:13:20,2030-01-01 00:00:01,"Entry level",2023-10-31 13:46:40,TRUE,1699131558,50000,179.976851851852,"Atlanta","South"
3754917721,2947291,"Program Manager - GLOBALCAP","Fairfax, VA",43,2023-10-31 13:46:40,FALSE,295,"SimpleOnsiteApply",2024-04-28 13:13:20,2030-01-01 00:00:01,"Entry level",2023-10-31 13:46:40,TRUE,1699136900,225000,179.976851851852,"Philadelphia","Northeast"
3754914039,7975695,"Executive Assistant to the President and CEO","Medford, MA",27,2023-10-31 13:46:40,FALSE,204,"ComplexOnsiteApply",2024-04-28 13:13:20,2030-01-01 00:00:01,"Entry level",2023-10-31 13:46:40,TRUE,1699083935,70000,179.976851851852,"Boston","Northeast"
3754913604,8316884,"Pediatrician","Jacksonville, FL",0,2023-10-31 13:46:40,FALSE,108,"ComplexOnsiteApply",2024-04-28 13:13:20,2030-01-01 00:00:01,"Entry level",2023-10-31 13:46:40,TRUE,1699088728,2e+05,179.976851851852,"Atlanta","South"
3754912765,986672,"Production Manager - w CO2 Extraction Process","Bunnell, FL",28,2023-10-31 16:33:20,FALSE,217,"ComplexOnsiteApply",2024-04-28 16:00:00,2030-01-01 00:00:01,"Entry level",2023-10-31 16:33:20,TRUE,1699091122,92500,179.976851851852,"Atlanta","South"
3754911738,487402,"Product Designer","New York City Metropolitan Area",156,2023-10-31 13:46:40,FALSE,411,"ComplexOnsiteApply",2023-11-30 13:13:20,2030-01-01 00:00:01,"Mid-Senior level",2023-10-31 13:46:40,TRUE,1699089920,91400,29.9768518518519,"New York","Northeast"
3754911632,99501189,"Automotive window tint installer","West Palm Beach, FL",4,2023-10-31 19:20:00,FALSE,67,"ComplexOnsiteApply",2024-04-28 18:46:40,2030-01-01 00:00:01,"Entry level",2023-10-31 19:20:00,TRUE,1699079937,115000,179.976851851852,"Atlanta","South"
3754909697,1871482,"Project Engineer","Des Moines Metropolitan Area",5,2023-10-31 13:46:40,FALSE,97,"ComplexOnsiteApply",2023-11-30 13:13:20,2030-01-01 00:00:01,"Mid-Senior level",2023-10-31 13:46:40,TRUE,1699086236,107500,29.9768518518519,"Kansas City","Midwest"
3754908929,11186692,"Senior Growth Marketing Manager","New York, NY",13,2023-10-31 19:20:00,FALSE,166,"OffsiteApply",2023-11-30 18:46:40,2030-01-01 00:00:01,"Associate",2023-10-31 19:20:00,TRUE,1699072400,77500,29.9768518518519,"New York","Northeast"
3754907819,5383510,"Director, Bioconjugation Chemistry","Bothell, WA",16,2023-10-31 13:46:40,FALSE,228,"ComplexOnsiteApply",2024-04-28 13:13:20,2030-01-01 00:00:01,"Entry level",2023-10-31 13:46:40,TRUE,1699091196,218000,179.976851851852,"San Francisco","West"
3754896548,884042,"Licensed Clinical Social Worker","Boston, MA",2,2023-10-31 13:46:40,FALSE,78,"ComplexOnsiteApply",2024-04-28 13:13:20,2030-01-01 00:00:01,"Entry level",2023-10-31 13:46:40,TRUE,1699090670,65000,179.976851851852,"Boston","Northeast"
3754895805,51597089,"Financial Planning and Analysis Manager","United States",362,2023-10-31 13:46:40,TRUE,967,"ComplexOnsiteApply",2023-11-30 13:13:20,2030-01-01 00:00:01,"Associate",2023-10-31 13:46:40,TRUE,1699072105,150000,29.9768518518519,"All","All"
3754877589,884042,"Senior Director of Emergency Shelter Services","Boston, MA",18,2023-10-31 13:46:40,FALSE,164,"ComplexOnsiteApply",2024-04-28 13:13:20,2030-01-01 00:00:01,"Entry level",2023-10-31 13:46:40,TRUE,1699139078,115000,179.976851851852,"Boston","Northeast"
3754859177,2297309,"SOLAR Production Manager","Rutland, VT",3,2023-10-31 11:00:00,FALSE,58,"ComplexOnsiteApply",2024-04-28 13:13:20,2030-01-01 00:00:01,"Entry level",2023-10-31 11:00:00,TRUE,1699133506,70000,180.092592592593,"Boston","Northeast"
3754855000,51705034,"Producer","Austin, TX",219,2023-10-31 11:00:00,FALSE,770,"ComplexOnsiteApply",2024-04-28 13:13:20,2030-01-01 00:00:01,"Entry level",2023-10-31 13:46:40,TRUE,1699087240,82500,180.092592592593,"Dallas","South"
3754844159,30707253,"Booking Agent","Nyack, NY",32,2023-10-31 11:00:00,FALSE,259,"ComplexOnsiteApply",2024-04-28 10:26:40,2030-01-01 00:00:01,"Entry level",2023-10-31 11:00:00,TRUE,1699082085,45000,179.976851851852,"New York","Northeast"
3754761827,28145130,"Fullstack Software Engineer","Santa Clara, CA",361,2023-10-31 05:26:40,FALSE,749,"ComplexOnsiteApply",2023-11-30 04:53:20,2030-01-01 00:00:01,"Mid-Senior level",2023-10-31 05:26:40,TRUE,1699134186,124000,29.9768518518519,"San Francisco","West"
3754514064,71910,"Design Manager","Los Angeles, CA",0,2023-11-02 21:20:00,FALSE,5,"OffsiteApply",2023-12-02 23:33:20,2030-01-01 00:00:01,"Mid-Senior level",2023-11-03 00:06:40,FALSE,1698996228,148500,30.0925925925926,"San Francisco","West"
3754513702,10584497,"Accounting Coordinator","Anaheim, CA",1,2023-11-03 00:06:40,FALSE,9,"OffsiteApply",2023-12-02 23:33:20,2030-01-01 00:00:01,"Associate",2023-11-03 00:06:40,FALSE,1698996228,25.3,29.9768518518519,"San Francisco","West"
3754513628,71880744,"Junior Analyst","Hire, IL",3,2023-11-03 00:06:40,FALSE,14,"OffsiteApply",2023-12-02 23:33:20,2030-01-01 00:00:01,"Entry level",2023-11-03 00:06:40,TRUE,1698996228,69000,29.9768518518519,"Chicago","Midwest"
3754513030,72516576,"Senior Manager, Strategic Sales and Business Development - East Coast","United States",8,2023-10-08 21:20:00,TRUE,54,"OffsiteApply",2023-12-02 23:33:20,2030-01-01 00:00:01,"Mid-Senior level",2023-11-03 00:06:40,FALSE,1698996228,160000,55.0925925925926,"All","All"
3754512074,166486,"Client Development Manager/TAG Sales Director – South/Central","United States",1,2023-11-02 21:20:00,TRUE,32,"OffsiteApply",2023-12-02 23:33:20,2030-01-01 00:00:01,"Mid-Senior level",2023-11-03 00:06:40,FALSE,1698996154,85000,30.0925925925926,"All","All"
3754511951,163188,"Project Manager","New York, NY",5,2023-11-03 00:06:40,FALSE,89,"OffsiteApply",2023-12-02 23:33:20,2030-01-01 00:00:01,"Entry level",2023-11-03 00:06:40,TRUE,1698996154,160000,29.9768518518519,"New York","Northeast"
3754511390,2476,"Registered Nurse | PICU","Los Angeles, CA",0,2023-11-02 21:20:00,FALSE,0,"OffsiteApply",2023-12-02 23:33:20,2030-01-01 00:00:01,"Entry level",2023-11-03 00:06:40,FALSE,1698996154,121862,30.0925925925926,"San Francisco","West"
3754510438,1074444,"Senior Electrical Engineer","West Mifflin, PA",0,2023-11-01 23:06:40,FALSE,14,"OffsiteApply",2023-12-02 23:33:20,2030-01-01 00:00:01,"Mid-Senior level",2023-11-03 00:06:40,FALSE,1698996154,117250,31.0185185185185,"Philadelphia","Northeast"
3754510029,8031,"Senior Physician Associate - Cardiac OR - MSH - Full Time","United States",0,2023-11-01 23:06:40,FALSE,0,"OffsiteApply",2023-12-02 23:33:20,2030-01-01 00:00:01,"Mid-Senior level",2023-11-02 21:20:00,FALSE,1698996082,172519.79,31.0185185185185,"All","All"
3754509257,3432,"Corporate Vice President - Quantitative Credit Risk","New York, NY",1,2023-11-01 23:06:40,FALSE,12,"OffsiteApply",2023-12-02 23:33:20,2030-01-01 00:00:01,"Entry level",2023-11-03 00:06:40,FALSE,1698996082,180000,31.0185185185185,"New York","Northeast"
3754509255,3432,"Sr. Associate, Finance PMO Project Manager","New York, NY",4,2023-11-01 23:06:40,FALSE,16,"OffsiteApply",2023-12-02 23:33:20,2030-01-01 00:00:01,"Entry level",2023-11-03 00:06:40,FALSE,1698996082,90000,31.0185185185185,"New York","Northeast"
3754509234,2709,"Sr. Systems Analyst - IAM","Brook Park, OH",0,2023-11-01 23:06:40,FALSE,3,"OffsiteApply",2023-12-02 23:33:20,2030-01-01 00:00:01,"Mid-Senior level",2023-11-03 00:06:40,FALSE,1698996082,95000,31.0185185185185,"Cleveland","Midwest"
3754509223,3690,"Trade Compliance Manager","Boise, ID",0,2023-11-02 21:20:00,FALSE,14,"OffsiteApply",2023-12-02 23:33:20,2030-01-01 00:00:01,"Entry level",2023-11-03 00:06:40,FALSE,1698996082,179500,30.0925925925926,"San Francisco","West"
3754509181,36831,"Operations Supervisor (All Shifts) - Ripon","California, United States",1,2023-11-02 21:20:00,FALSE,7,"OffsiteApply",2023-12-02 23:33:20,2030-01-01 00:00:01,"Mid-Senior level",2023-11-02 21:20:00,TRUE,1698996004,89950,30.0925925925926,"San Francisco","West"
3754509002,27752,"Project Manager III","Orange County, CA",7,2023-11-02 21:20:00,FALSE,45,"OffsiteApply",2023-12-02 23:33:20,2030-01-01 00:00:01,"Entry level",2023-11-02 21:20:00,FALSE,1698996004,139367,30.0925925925926,"San Francisco","West"
3754508654,2476,"Financial Analyst II","Los Angeles, CA",22,2023-11-02 21:20:00,TRUE,106,"OffsiteApply",2023-12-02 23:33:20,2030-01-01 00:00:01,"Entry level",2023-11-03 00:06:40,FALSE,1698996004,79352,30.0925925925926,"San Francisco","West"
3754508653,2476,"Registered Nurse / Emergency Room","Los Angeles, CA",0,2023-10-08 21:20:00,FALSE,2,"OffsiteApply",2023-12-02 23:33:20,2030-01-01 00:00:01,"Entry level",2023-11-03 00:06:40,FALSE,1698996004,121862,55.0925925925926,"San Francisco","West"
3754508580,1074444,"Associate Environmental Health Technician","Niskayuna, NY",0,2023-11-01 23:06:40,FALSE,1,"OffsiteApply",2023-12-02 23:33:20,2030-01-01 00:00:01,"Entry level",2023-11-03 00:06:40,FALSE,1698996004,62650,31.0185185185185,"New York","Northeast"
3754508252,5107,"Software Engineer 4","Fremont, CA",3,2023-10-08 21:20:00,FALSE,46,"OffsiteApply",2023-12-02 23:33:20,2030-01-01 00:00:01,"Entry level",2023-11-02 21:20:00,FALSE,1698995927,169000,55.0925925925926,"San Francisco","West"
3754508111,2654,"STAFF SERVICES ANALYST","San Bernardino, CA",0,2023-11-01 23:06:40,FALSE,2,"OffsiteApply",2023-12-02 23:33:20,2030-01-01 00:00:01,"Mid-Senior level",2023-11-02 21:20:00,FALSE,1698995927,55668,31.0185185185185,"San Francisco","West"
3754507495,9286,"Category Manager (Hybrid)","Owings Mills, MD",0,2023-11-02 21:20:00,FALSE,9,"OffsiteApply",2023-12-02 23:33:20,2030-01-01 00:00:01,"Mid-Senior level",2023-11-02 21:20:00,FALSE,1698995927,141159,30.0925925925926,"Philadelphia","Northeast"
3754507387,10514713,"Field Application Scientist, East Coast","United States",14,2023-11-01 23:06:40,TRUE,119,"OffsiteApply",2023-12-02 23:33:20,2030-01-01 00:00:01,"Mid-Senior level",2023-11-03 00:06:40,FALSE,1698995854,140000,31.0185185185185,"All","All"
3754507370,1866670,"Sr. Director, Corporate Accounting","California, United States",4,2023-10-08 21:20:00,FALSE,25,"OffsiteApply",2023-12-02 23:33:20,2030-01-01 00:00:01,"Director",2023-11-02 21:20:00,FALSE,1698995854,245750,55.0925925925926,"San Francisco","West"
3754506364,61631,"Instructional Design Architect - Remote","United States",13,2023-10-08 21:20:00,TRUE,91,"OffsiteApply",2023-12-02 23:33:20,2030-01-01 00:00:01,"Mid-Senior level",2023-11-03 00:06:40,FALSE,1698995854,90000,55.0925925925926,"All","All"
3754505829,3432,"Asset Servicing Associate","New York, NY",1,2023-11-01 23:06:40,FALSE,15,"OffsiteApply",2023-12-02 23:33:20,2030-01-01 00:00:01,"Entry level",2023-11-03 00:06:40,FALSE,1698995781,52500,31.0185185185185,"New York","Northeast"
3754505780,7923,"Director of Human Resources","Denver, CO",12,2023-11-02 21:20:00,FALSE,68,"OffsiteApply",2023-12-02 23:33:20,2030-01-01 00:00:01,"Director",2023-11-03 00:06:40,TRUE,1698995781,2e+05,30.0925925925926,"Kansas City","Midwest"
3754505490,1115,"Cloud Delivery Specialist - SAP Basis Expert","Newtown Square, PA",5,2023-11-01 23:06:40,TRUE,33,"OffsiteApply",2023-12-03 05:06:40,2030-01-01 00:00:01,"Entry level",2023-11-03 05:40:00,FALSE,1698995781,251400,31.25,"Philadelphia","Northeast"
3754505241,42221,"Sr Manager Facilities","Mesa, AZ",5,2023-11-02 21:20:00,FALSE,37,"OffsiteApply",2023-12-02 23:33:20,2030-01-01 00:00:01,"Entry level",2023-11-02 21:20:00,FALSE,1698995781,155500,30.0925925925926,"San Francisco","West"
3754504979,6979,"Lab Tech Il","Houston, TX",0,2023-11-01 23:06:40,FALSE,6,"OffsiteApply",2023-12-02 23:33:20,2030-01-01 00:00:01,"Entry level",2023-11-03 00:06:40,FALSE,1698995781,30000,31.0185185185185,"Dallas","South"
3754504880,5175,"Service Coordinator","New York, NY",4,2023-11-02 21:20:00,FALSE,14,"OffsiteApply",2023-12-02 23:33:20,2030-01-01 00:00:01,"Entry level",2023-11-03 00:06:40,FALSE,1698995781,62500,30.0925925925926,"New York","Northeast"
3754504371,163842,"Application Support Engineer","New York, NY",12,2023-11-02 21:20:00,FALSE,28,"OffsiteApply",2023-12-02 23:33:20,2030-01-01 00:00:01,"Mid-Senior level",2023-11-02 21:20:00,FALSE,1698994950,1e+05,30.0925925925926,"New York","Northeast"
3754503833,2654,"STAFF SERVICES MANAGER III","Sacramento, CA",2,2023-11-01 23:06:40,FALSE,6,"OffsiteApply",2023-12-02 23:33:20,2030-01-01 00:00:01,"Mid-Senior level",2023-11-02 21:20:00,FALSE,1698994950,112224,31.0185185185185,"San Francisco","West"
3754503407,239366,"Sr. Financial Analyst","Vienna, VA",11,2023-11-02 21:20:00,FALSE,43,"SimpleOnsiteApply",2023-12-02 23:33:20,2030-01-01 00:00:01,"Mid-Senior level",2023-11-02 21:20:00,FALSE,1698994877,130000,30.0925925925926,"Philadelphia","Northeast"
3754500757,515401,"Business Development Representative","New York, NY",37,2023-11-01 23:06:40,FALSE,112,"ComplexOnsiteApply",2023-12-02 23:33:20,2030-01-01 00:00:01,"Entry level",2023-11-02 21:20:00,FALSE,1698994804,62000,31.0185185185185,"New York","Northeast"
3754500706,2620735,"Data Scientist, Algorithms - Driver Incentives","San Francisco, CA",57,2023-11-01 23:06:40,FALSE,251,"OffsiteApply",2023-12-02 23:33:20,2030-01-01 00:00:01,"Mid-Senior level",2023-11-02 21:20:00,FALSE,1698994804,142750,31.0185185185185,"San Francisco","West"
3754500657,581824,"Loan Counselor I","Las Vegas, Nevada, United States",1,2023-11-02 21:20:00,FALSE,3,"OffsiteApply",2023-12-02 23:33:20,2030-01-01 00:00:01,"Entry level",2023-11-02 21:20:00,FALSE,1698994804,42500,30.0925925925926,"San Francisco","West"
3753099586,10066,"AVP, Process Excellence Delivery","Hartford, CT",0,2023-11-02 21:20:00,FALSE,14,"OffsiteApply",2023-12-02 23:33:20,2030-01-01 00:00:01,"Executive",2023-11-03 00:06:40,FALSE,1698994731,126000,30.0925925925926,"Boston","Northeast"
3753098699,10066,"VP, Process Excellence Lead","Washington, DC",1,2023-11-02 21:20:00,FALSE,18,"OffsiteApply",2023-12-02 23:33:20,2030-01-01 00:00:01,"Executive",2023-11-03 00:06:40,FALSE,1698994731,193450,30.0925925925926,"Philadelphia","Northeast"
3753098465,35571114,"Veterinarian at Five Oaks Animal Hospital in Kinston, North Carolina","Kinston, NC",0,2023-11-02 21:20:00,FALSE,0,"SimpleOnsiteApply",2023-12-02 23:33:20,2030-01-01 00:00:01,"Mid-Senior level",2023-11-02 21:20:00,TRUE,1698994731,1e+05,30.0925925925926,"Richmond","South"
3753098257,18860134,"ServiceNow Administrator","Dallas, TX",0,2023-10-31 11:00:00,FALSE,4,"ComplexOnsiteApply",2023-12-02 23:33:20,2023-11-14 22:13:20,"Mid-Senior level",2023-11-02 21:20:00,FALSE,1698994731,112500,32.5231481481481,"Dallas","South"
3753098093,18860134,"Outpatient Specialty Clinic - Registered Nurse Manager","Bronx, NY",0,2023-11-02 21:20:00,FALSE,0,"ComplexOnsiteApply",2023-12-02 23:33:20,2030-01-01 00:00:01,"Mid-Senior level",2023-11-02 21:20:00,TRUE,1698994731,115000,30.0925925925926,"New York","Northeast"
3753097365,18860134,"Financial Controller","South Bend, IN",0,2023-11-02 10:13:20,FALSE,3,"ComplexOnsiteApply",2023-12-02 23:33:20,2023-11-14 22:13:20,"Director",2023-11-02 21:20:00,TRUE,1698994731,105000,30.5555555555556,"Chicago","Midwest"
3753097203,18860134,"Videographer","Rutherford, NJ",11,2023-11-02 21:20:00,FALSE,34,"ComplexOnsiteApply",2023-12-02 23:33:20,2030-01-01 00:00:01,"Entry level",2023-11-02 21:20:00,FALSE,1698994731,70000,30.0925925925926,"New York","Northeast"
3753097179,18860134,"Accounting Manager","Indianapolis, IN",0,2023-11-02 21:20:00,FALSE,1,"ComplexOnsiteApply",2023-12-02 23:33:20,2030-01-01 00:00:01,"Mid-Senior level",2023-11-02 21:20:00,TRUE,1698994731,130000,30.0925925925926,"Chicago","Midwest"
3753097119,18860134,"Construction Estimator","Clifton Park, NY",1,2023-11-02 21:20:00,FALSE,2,"ComplexOnsiteApply",2023-12-02 23:33:20,2030-01-01 00:00:01,"Entry level",2023-11-02 21:20:00,FALSE,1698994731,97500,30.0925925925926,"New York","Northeast"
3753096905,10066,"Underwriting Service Operations Team Lead, Large Accounts","Greater Minneapolis-St. Paul Area",0,2023-11-02 21:20:00,FALSE,0,"OffsiteApply",2023-12-02 23:33:20,2030-01-01 00:00:01,"Mid-Senior level",2023-11-03 00:06:40,FALSE,1698994731,95000,30.0925925925926,"Minneapolis","Midwest"
3753096249,18860134,"Family Law Attorney","San Diego, CA",0,2023-11-02 21:20:00,FALSE,2,"ComplexOnsiteApply",2023-12-02 23:33:20,2030-01-01 00:00:01,"Mid-Senior level",2023-11-02 21:20:00,FALSE,1698994731,125000,30.0925925925926,"San Francisco","West"
3753096227,18860134,"Corporate Controller","Spartanburg, SC",2,2023-11-02 21:20:00,FALSE,6,"ComplexOnsiteApply",2023-12-02 23:33:20,2030-01-01 00:00:01,"Director",2023-11-02 21:20:00,FALSE,1698994658,137500,30.0925925925926,"Richmond","South"
3753096179,18860134,"HR Generalist","Pinellas Park, FL",4,2023-11-02 21:20:00,FALSE,9,"ComplexOnsiteApply",2023-12-02 23:33:20,2030-01-01 00:00:01,"Mid-Senior level",2023-11-02 21:20:00,FALSE,1698994658,65000,30.0925925925926,"Atlanta","South"
3753095465,18860134,"Registered Nurse","Bullhead City, AZ",0,2023-11-02 21:20:00,FALSE,0,"ComplexOnsiteApply",2023-12-02 23:33:20,2030-01-01 00:00:01,"Mid-Senior level",2023-11-02 21:20:00,FALSE,1698994658,85000,30.0925925925926,"San Francisco","West"
3753095433,18860134,"Case Manager","Brooklyn, NY",0,2023-11-02 21:20:00,FALSE,3,"ComplexOnsiteApply",2023-12-02 23:33:20,2030-01-01 00:00:01,"Mid-Senior level",2023-11-02 21:20:00,FALSE,1698994658,50000,30.0925925925926,"New York","Northeast"
3753095401,18860134,"Endodontist","Charlotte, NC",0,2023-11-02 21:20:00,FALSE,0,"ComplexOnsiteApply",2023-12-02 23:33:20,2030-01-01 00:00:01,"Mid-Senior level",2023-11-02 21:20:00,FALSE,1698994658,275000,30.0925925925926,"Richmond","South"
3753095387,18860134,"Intellectual Property Paralegal","New York, NY",1,2023-11-02 21:20:00,FALSE,7,"ComplexOnsiteApply",2023-12-02 23:33:20,2030-01-01 00:00:01,"Entry level",2023-11-02 21:20:00,TRUE,1698994658,112500,30.0925925925926,"New York","Northeast"
3753094735,18860134,"Purchasing Agent","New York, NY",0,2023-10-30 10:00:00,FALSE,8,"ComplexOnsiteApply",2023-12-02 23:33:20,2023-11-14 22:13:20,"Entry level",2023-11-02 21:20:00,FALSE,1698994658,97500,33.5648148148148,"New York","Northeast"
3753094649,18860134,"Sr. Litigation Associate - Insurance Defense","Dallas, TX",0,2023-11-02 21:20:00,FALSE,0,"ComplexOnsiteApply",2023-12-02 23:33:20,2030-01-01 00:00:01,"Mid-Senior level",2023-11-02 21:20:00,FALSE,1698994658,187500,30.0925925925926,"Dallas","South"
3753094629,18860134,"Staff Accountant-Music/Entertainment","Tinton Falls, NJ",1,2023-11-02 21:20:00,FALSE,3,"ComplexOnsiteApply",2023-12-02 23:33:20,2030-01-01 00:00:01,"Entry level",2023-11-02 21:20:00,FALSE,1698994658,75000,30.0925925925926,"New York","Northeast"
